id_book,name
18907,"
محمدرسول ملاحسنی
"
18875,"

دی جی مک هیل
"
18943,"

حسن پاشاشریفی
"
19123,"

آلن دوباتن
"
19123,"

آلن دوباتن
"
18887,"

بهمن نامورمطلق
"
12762,"

سیر سدریک
"
18893,"

هدایت الله بهبودی
"
19001,"

توماس اسپریگنز
"
12797,"
لوری اشنایدر ادمز
"
12797,"
لوری اشنایدر ادمز
"
19134,"

جیمز پترسون
"
12717,"

الی بنجامین
"
12717,"

پیچ راول
"
12717,"

الی بنجامین
"
12717,"

پیچ راول
"
19063,"

کیم فیلبی
"
19054,"

سلمان امین
"
12707,"

کتو فون وابرر
"
19070,"
مهدی پارسا
"
12779,"

یو نسبو
"
19124,"

ایمی پوهلر
"
18933,"

جورج ریتزر
"
18933,"

جورج ریتزر
"
12893,"

حسن موریزی نژاد
"
12861,"

روبرتو بولانیو
"
12877,"

علیرضا سمیع آذر
"
12877,"

علیرضا سمیع آذر
"
21341,"

الیور فلثم
"
12890,"

علی شریعت کاشانی
"
21436,"

رضا فیاضی
"
12963,"

احمد شاملو
"
21494,"

سید محمدحسین شهریار
"
21272,"

پیتر آسموسن
"
13100,"

مهدی یزدانی خرم
"
12976,"

آگوست استریندبرگ
"
12976,"

آگوست استریندبرگ
"
14954,"

تزوتان تودوروف
"
13098,"

مهدی یزدانی خرم
"
12979,"

سلما لاگرلوف
"
12908,"

کارلوس فوئنتس
"
18764,"

درک بیکرتون
"
13007,"

ژوان هریس
"
13003,"

جیمز جویس
"
13003,"

جیمز جویس
"
21533,"
طاهر بن محمد ظهیر فاریابی
"
21533,"
طاهر بن محمد ظهیر فاریابی
"
21396,"

اهورا ایمان
"
21447,"

محمودبن علی خواجوی کرمانی
"
21447,"

محمودبن علی خواجوی کرمانی
"
21447,"

محمودبن علی خواجوی کرمانی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
13018,"

صمد بهرنگی
"
12998,"

جی جی بالارد
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21605,"

محمود شبستری
"
21641,"

جوزف پاتریک مک ووی
"
21641,"

جوزف پاتریک مک ووی
"
21661,"

مایکل وایت
"
21794,"

پیر لا مور
"
21793,"

کریس هارمن
"
21808,"

محمود معتقدی
"
21617,"

سنایی غزنوی
"
21812,"

رفیع حمیدپور
"
7954,"

اکتاویو پاز
"
21921,"

شاندور مارائی
"
21832,"

ریچارد کارلسون
"
21832,"

ریچارد کارلسون
"
8025,"

ضحی کاظمی
"
21874,"

آنتونی دی اسمیت
"
8081,"

امیرهوشنگ ابتهاج
"
8081,"

امیرهوشنگ ابتهاج
"
21935,"

آنیتا بروکنر
"
8111,"

بزرگ علوی
"
8072,"

امیرهوشنگ ابتهاج
"
8072,"

امیرهوشنگ ابتهاج
"
8103,"

یوریک کریم مسیحی
"
8393,"

حمیدرضا صدر
"
8030,"

ضحی کاظمی
"
8229,"

دیوید مامت
"
8367,"

جویس کارول اوتس
"
21693,"
رویا مرادی بیرگانی
"
8390,"

حمیدرضا صدر
"
8360,"

پیمان اسماعیلی
"
8151,"

شارلوت مری ماتیسن
"
8151,"

شارلوت مری ماتیسن
"
8370,"

دیوید مامت
"
8370,"

دیوید مامت
"
8086,"

پائولو کوئیلو
"
8408,"

یوریک کریم مسیحی
"
8414,"

جان گریبین
"
8423,"

مرتضی احمدی
"
8654,"

جلال آل احمد
"
25719,"

ضیاء قاسمی
"
8583,"

جان سی مکسول
"
8583,"

جان سی مکسول
"
8583,"

جان سی مکسول
"
8583,"

جان سی مکسول
"
25725,"

بهراد امین سلماسی
"
25718,"

میر جلال الدین کزازی
"
25762,"

کاظم علمداری
"
25796,"

بهروز ثروتیان
"
25794,"

هموند اینس
"
25782,"

ثور هیردال
"
25782,"

ثور هیردال
"
25788,"

جیمز وارنر بلا
"
25790,"

کوجیرو سری ساوا
"
25806,"

هاروارد بیزینس ریویو
"
25795,"

گی دو موپاسان
"
25795,"

گی دو موپاسان
"
23838,"

کریم نصر
"
25780,"

مجموعه ی نویسندگان
"
25780,"

اسکار وایلد
"
25816,"

ایوان وارد
"
25816,"

ایوان وارد
"
25877,"

سعید کرامتی
"
25798,"

جان سی مکسول
"
24082,"

داود فتحعلی بیگی
"
24162,"

طاها عبدالرحمان
"
25748,"

درک باک
"
25748,"

درک باک
"
23841,"

راینر ماریا ریلکه
"
25843,"

علی دارابی
"
24025,"

جولیا پیرپونت
"
23895,"

معصومه میرابوطالبی
"
24089,"

استانلی میلگرام
"
25829,"

احمد داود اوغلو
"
24033,"

ونکات ونکاترامان
"
24172,"

کوستاس دوزیناس
"
24167,"

طاها عبدالرحمان
"
23956,"

ناپلئون هیل
"
23956,"

ناپلئون هیل
"
24173,"

مظفر اقبال
"
24008,"
عبداللطیف طسوجی
"
24097,"

جان استرلکی
"
24341,"
وینفرد آلدریچ
"
24302,"

مرتضی آوینی
"
27253,"

مهدی میرکیایی
"
24250,"

جان برنال
"
24250,"

جان برنال
"
27297,"
سیما دورعلی
"
24349,"

جان فلنگن
"
27283,"

آلما فلور آدا
"
27312,"
شعله دولت آبادی
"
27312,"
شعله دولت آبادی
"
27360,"

حسن احمدی
"
27330,"

ارنستو چه گوارا
"
27560,"

ابراهیم منهاج(دشتی)
"
27521,"

کارلوس فوئنتس
"
27409,"

حمید حسام
"
27719,"

حسن صادقی نائینی
"
27562,"

حسین فیض آبادی
"
27546,"

محمد ابن علی ابن عربی
"
24195,"

خوزه سیلوا
"
24195,"

خوزه سیلوا
"
24195,"

خوزه سیلوا
"
24195,"

خوزه سیلوا
"
24195,"

خوزه سیلوا
"
24195,"

خوزه سیلوا
"
27414,"

تیچ نات هان
"
27414,"

تیچ نات هان
"
27575,"

آتوسا صالحی
"
27659,"
سید محمدحسین راجی
"
27578,"

دیپاک چوپرا
"
27578,"

دیپاک چوپرا
"
27443,"

نرگس جعفری
"
27510,"

علی خاکبازان
"
27669,"

بیوک ملکی
"
26990,"

مهدی معینی
"
27087,"

موسی اکرمی
"
27052,"

راضیه تجار
"
27012,"

ماسایوکی سب
"
27079,"

حسین بشیریه
"
27006,"

اگنش هلر
"
27095,"
ناهید عسگری
"
27092,"
ناهید عسگری
"
27222,"

تامس السیسر
"
31083,"

چارلز کی آگدن
"
27112,"

ریچارد اسپیلزبوری
"
27233,"

کاظم علمداری
"
27200,"

مجموعه ی نویسندگان
"
27200,"

جعفر ابراهیمی
"
27149,"

کلر ژوبرت
"
27126,"

کلر ژوبرت
"
27108,"

ماسایوکی سب
"
27183,"

مایک گراف
"
31182,"
لیلا قربانی
"
27156,"
آرش حکمت
"
31187,"
نرجس شکوریان فرد
"
27187,"

نورا حق پرست
"
27157,"

علی سعدی
"
31103,"

حسن احمدی گیوی
"
31103,"

حسن انوری
"
31103,"

حسن احمدی گیوی
"
31186,"
نرجس شکوریان فرد
"
27184,"

ملیسا استوارت
"
31258,"
کریستوفر کنورتی
"
31258,"
کریستوفر کنورتی
"
31258,"
کریستوفر کنورتی
"
31176,"

فاطمه مسعودی
"
31263,"

احسان یارشاطر
"
31263,"

احسان یارشاطر
"
31225,"

خوزه مارودو واسکونسلوس
"
31225,"

خوزه مارودو واسکونسلوس
"
31365,"

روبرت تی تابر
"
31250,"

ایزاک باشویس سینگر
"
31175,"
محمدرسول ملاحسنی
"
31105,"

سامانتا شنن
"
31105,"

سامانتا شنن
"
31274,"

لی اسمولین
"
31369,"

ازووا کاساتی مودینیانی
"
22936,"

اورلی شین شوشین
"
22838,"

کوین هنکس
"
23082,"

سوزان کی
"
22908,"

جسی اولیوروس
"
23056,"

جین کلارک
"
22957,"

کرسیدا کاول
"
22957,"

کرسیدا کاول
"
23092,"
هومن ظریف
"
23166,"

مو ویلمز
"
23172,"

جان روکو
"
23155,"

جودی لین اندرسون
"
23155,"

جودی لین اندرسون
"
23155,"

جودی لین اندرسون
"
22993,"
آدیر لوی
"
22993,"
آدیر لوی
"
31426,"

جان مک کواری
"
22904,"

سوزان لانگ
"
31448,"

محمدبن جریر طبری
"
31395,"

مرتضی آوینی
"
23197,"

راس بوراک
"
31432,"

محسن صبا
"
23121,"

آن لاموت
"
23226,"

سم زپاردی
"
23226,"

سم زپاردی
"
23215,"

امید کوره چی
"
23266,"

ماکس اچ. بیزرمن
"
26642,"

الکساندر سرگیویچ پوشکین
"
26706,"
ملا محسن فیض کاشانی
"
26686,"
ورونیکا ایونس
"
26674,"

مصطفی رحماندوست
"
26674,"

مصطفی رحماندوست
"
26674,"

محمود مشرف آزاد تهرانی (م. آزاد)
"
26696,"

مجموعه ی نویسندگان
"
26696,"

اسدالله شعبانی
"
26736,"
سیده زهرا محمدی
"
26879,"

فاطیما فاطری
"
23250,"

درو دیوالت
"
26930,"

طیبه شامانی
"
939,"

ادگار آلن پو
"
26661,"

کریستینا هنری
"
26661,"

کریستینا هنری
"
931,"

اوید
"
26725,"

حمیدرضا کشاورزی میاندشتی
"
26683,"
جفری پاریندر
"
26979,"
روبرت ژیرو
"
26839,"

هاوارد فیلیپس لاوکرفت
"
937,"

ادگار آلن پو
"
26891,"

اکرم کشایی
"
26841,"

امید مهدی نژاد
"
26802,"

جین شینودا بولن
"
26802,"

جین شینودا بولن
"
26802,"

جین شینودا بولن
"
26802,"

جین شینودا بولن
"
26795,"

مایکل دیردا
"
940,"

ژوزه ساراماگو
"
26878,"
نگار زاده ختمی مآب
"
26878,"
نگار زاده ختمی مآب
"
26808,"

رابرت جی هگستروم
"
26808,"

رابرت جی هگستروم
"
22404,"

لارنس پل الول ساتن
"
954,"

لیز پیشون
"
954,"

لیز پیشون
"
954,"

لیز پیشون
"
954,"

لیز پیشون
"
954,"

لیز پیشون
"
1012,"

استیو تولتز
"
1012,"

استیو تولتز
"
945,"

ژوزه ساراماگو
"
945,"

ژوزه ساراماگو
"
22492,"

جان بالچین
"
970,"

لیز پیشون
"
970,"

لیز پیشون
"
970,"

لیز پیشون
"
970,"

لیز پیشون
"
974,"

اورهان پاموک
"
1030,"

جان اشتاین بک
"
1039,"

فیلیپ پولمن
"
1070,"

جرج آر آر مارتین
"
1070,"

جرج آر آر مارتین
"
1021,"

سوفوکلس
"
22466,"

علی صلح جو
"
1022,"

لیز پیشون
"
1022,"

لیز پیشون
"
1022,"

لیز پیشون
"
1022,"

لیز پیشون
"
1022,"

لیز پیشون
"
1047,"

چارلز بوکوفسکی
"
989,"

ژان پل سارتر
"
989,"

ژان پل سارتر
"
22372,"
ابراهیم شکورزاده
"
1064,"

آندره ژید
"
1064,"

آندره ژید
"
1009,"

ویلیام شکسپیر
"
1009,"

ویلیام شکسپیر
"
1009,"

ویلیام شکسپیر
"
1009,"

ویلیام شکسپیر
"
1009,"

ویلیام شکسپیر
"
1009,"

چارلز لمب
"
1009,"

مری لمب
"
1009,"

ویلیام شکسپیر
"
1009,"

ویلیام شکسپیر
"
1009,"

ویلیام شکسپیر
"
1051,"

آندره ژید
"
1051,"

آندره ژید
"
22477,"
ابراهیم اقلیدی
"
22452,"

مهدی سحابی
"
22357,"

مجموعه ی نویسندگان
"
22357,"

ژان بودریار
"
1056,"

پابلو نرودا
"
1056,"

پابلو نرودا
"
26698,"

محمود شقیر
"
31273,"

گرگ هاوارد
"
22580,"

ماتئی ویسنی یک
"
22754,"

کلی جرج
"
22741,"
مانی مظاهری
"
22799,"

اورلی شین شوشین
"
25323,"

جعفر شهری
"
22726,"

ائرن بکر
"
22726,"

ائرن بکر
"
22726,"

ائرن بکر
"
22627,"

تام پرسیوال
"
25250,"

بل مونی
"
22644,"

ریچارد وولف
"
22659,"

اندی لی
"
22791,"

ایمی کروس رزنتال
"
25365,"
سپیده سالاروند
"
25606,"

هموند اینس
"
25606,"

هموند اینس
"
25370,"

برندون سندرسون
"
25289,"

مجموعه ی نویسندگان
"
25258,"

مصطفی رحماندوست
"
22682,"

استیسی مک آنلتی
"
22637,"

ها جون چانگ
"
22637,"

ها جون چانگ
"
25632,"

محمدرضا باطنی
"
22762,"

آنا کانگ
"
22762,"

آنا کانگ
"
25408,"

فیروز توفیق
"
25461,"

مجموعه ی نویسندگان
"
25461,"

مارتین سلیگمن
"
25516,"

مونرو لیف
"
25637,"

رز وایلدر لین
"
22616,"
جواد راهنما
"
25640,"

ایروینگ والاس
"
32642,"

امیرحسین بانکی فرد
"
25677,"
ایوان داگلاس
"
32519,"

راینر ماریا ریلکه
"
32519,"

گوستاو فلوبر
"
32519,"

مجموعه ی نویسندگان
"
25619,"

عبدالحسین زرین کوب
"
32623,"

مهدی مردانی
"
32646,"
مهدی قربانی
"
32646,"

مجموعه ی نویسندگان
"
32646,"
عالمه طهماسبی
"
25613,"

آرتور کوستلر
"
32645,"

مهدی قربانی
"
25624,"

برت هشفلد
"
32517,"

مجموعه ی نویسندگان
"
32517,"

جورج بیهم
"
25642,"
روث فرانچر
"
25642,"
روث فرانچر
"
32648,"

سید یاسر جبرائیلی
"
32649,"

آلیسون ویر
"
25661,"

مجموعه ی نویسندگان
"
32692,"

ورنر یگر
"
32531,"

امیرحسین بانکی فرد
"
32667,"

مایلز مک گوایر
"
32667,"

مایلز مک گوایر
"
32819,"

سیروس شمیسا
"
32691,"

مصطفی چمران
"
32864,"

ایمی لوکاویکس
"
32652,"
موسسه خبرگزاری فارس
"
32652,"
موسسه خبرگزاری فارس
"
32377,"
محسن حافظی
"
32689,"

مجموعه ی نویسندگان
"
32329,"
مهدی وحیدی صدر
"
32257,"

غلامرضا حیدری ابهری
"
32354,"

علیرضا سبحانی نسب
"
32854,"

محمدهادی معرفت
"
32478,"

غلامرضا حیدری ابهری
"
32386,"
عباس رحیمی
"
32376,"

سروش چیت ساز
"
32710,"

جعفر شهیدی
"
32290,"
عباس رحیمی
"
32296,"

اسکات لینچ
"
32848,"

یحیی مهدوی
"
32359,"
محمدمهدی رضایی
"
32292,"
عباس رحیمی
"
32270,"

هدایت الله فلسفی
"
32325,"
زهرا سادات حسینی
"
32435,"

کلر کولبروک
"
32701,"

محمدعلی سادات
"
32398,"

علیرضا سبحانی نسب
"
32480,"
سید محمدکاظم سجادی
"
32449,"
عباس رحیمی
"
33956,"

فریدون شیرین کام
"
32516,"

مری شورز
"
34080,"

تیلو زاراتسین
"
34162,"

مهدی حاتمی
"
34160,"

ادوارد سوجا
"
34122,"
هوشنگ معمارزاده
"
34009,"

مجموعه ی نویسندگان
"
34009,"

ریموند نویه
"
34009,"

مجموعه ی نویسندگان
"
34009,"

ریموند نویه
"
32513,"

وارن بافت
"
32513,"

وارن بافت
"
34084,"

نیکلاس گروم
"
33926,"

آلن فرانسیس چالمرز
"
34088,"

کریستوفر اج
"
34088,"

کریستوفر اج
"
34180,"
محمدرضا طاهری (شاعر)
"
34196,"

لوئیس هلفند
"
32514,"

جک ما
"
34121,"
هوشنگ معمارزاده
"
34209,"

داوید سروان شرایبر
"
33984,"

گئورگ لوکاچ
"
34212,"

لوئیس هلفند
"
34149,"

مجموعه ی نویسندگان
"
34149,"
بهزاد یوسفی
"
34137,"

سوزان لیاندرات
"
34210,"

ژان برن
"
34073,"
سامان ح اصفهانی
"
34083,"
احمدبن محمدبن زیدطوسی
"
6211,"

جلیل صفربیگی
"
6290,"

نادر ابراهیمی
"
6523,"

نادر ابراهیمی
"
6324,"

مهدی مظفری ساوجی
"
6344,"

مهدی مظفری ساوجی
"
6771,"
آرش جواهری
"
27926,"

اسماعیل عباسی
"
6463,"

هانری کربن
"
6424,"

پیمان آزاد
"
6714,"

راینر ورنر فاسبیندر	
"
6539,"

پرویز درگی
"
